input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439988083.935	372392	0	0	0	g	g	gvjbhj	 44.71	 113.23	gvjbhj	Random	0	0	1.00
1439988084.185	372392	0	1	250	v	v	gvjbhj	 44.71	 113.23	gvjbhj	Random	250	0	1.00
1439988084.372	372392	0	2	187	j	j	gvjbhj	 44.71	 113.23	gvjbhj	Random	437	0	1.00
1439988084.84	372392	0	3	467	b	b	gvjbhj	 44.71	 113.23	gvjbhj	Random	904	0	1.00
1439988085.058	372392	0	4	219	h	h	gvjbhj	 44.71	 113.23	gvjbhj	Random	1123	0	1.00
1439988085.277	372392	0	5	219	j	j	gvjbhj	 44.71	 113.23	gvjbhj	Random	1342	0	1.00
1439988089.239	372392	1	0	0	y	y	yrchgp	 60.18	  64.89	yrchgp	Random	0	0	1.00
1439988089.333	372392	1	1	93	r	r	yrchgp	 60.18	  64.89	yrchgp	Random	93	0	1.00
1439988089.582	372392	1	2	249	c	c	yrchgp	 60.18	  64.89	yrchgp	Random	342	0	1.00
1439988089.801	372392	1	3	220	h	h	yrchgp	 60.18	  64.89	yrchgp	Random	562	0	1.00
1439988089.988	372392	1	4	186	g	g	yrchgp	 60.18	  64.89	yrchgp	Random	748	0	1.00
1439988090.237	372392	1	5	249	p	p	yrchgp	 60.18	  64.89	yrchgp	Random	997	0	1.00
1439988092.609	372392	2	0	0	o	o	oxbcqh	 29.59	 476.85	oxbcqh	Random	0	0	1.00
1439988092.733	372392	2	1	124	x	x	oxbcqh	 29.59	 476.85	oxbcqh	Random	124	0	1.00
1439988092.921	372392	2	2	188	b	b	oxbcqh	 29.59	 476.85	oxbcqh	Random	312	0	1.00
1439988093.077	372392	2	3	155	c	c	oxbcqh	 29.59	 476.85	oxbcqh	Random	467	0	1.00
1439988093.389	372392	2	4	312	q	q	oxbcqh	 29.59	 476.85	oxbcqh	Random	779	0	1.00
1439988094.637	372392	2	5	1249	h	h	oxbcqh	 29.59	 476.85	oxbcqh	Random	2028	0	1.00
1439988096.977	372392	3	0	0	v	v	vtljjo	 64.10	  44.91	vtljjo	Random	0	0	1.00
1439988097.164	372392	3	1	187	t	t	vtljjo	 64.10	  44.91	vtljjo	Random	187	0	1.00
1439988097.351	372392	3	2	187	l	l	vtljjo	 64.10	  44.91	vtljjo	Random	374	0	1.00
1439988097.601	372392	3	3	250	j	j	vtljjo	 64.10	  44.91	vtljjo	Random	624	0	1.00
1439988097.725	372392	3	4	123	j	j	vtljjo	 64.10	  44.91	vtljjo	Random	747	0	1.00
1439988097.913	372392	3	5	189	o	o	vtljjo	 64.10	  44.91	vtljjo	Random	936	0	1.00
1439988100.284	372392	4	0	0	q	q	qwcbcr	 51.99	  64.91	qwcbcr	Random	0	0	1.00
1439988100.44	372392	4	1	156	w	w	qwcbcr	 51.99	  64.91	qwcbcr	Random	156	0	1.00
1439988100.658	372392	4	2	218	c	c	qwcbcr	 51.99	  64.91	qwcbcr	Random	374	0	1.00
1439988100.939	372392	4	3	280	b	b	qwcbcr	 51.99	  64.91	qwcbcr	Random	654	0	1.00
1439988101.251	372392	4	4	313	c	c	qwcbcr	 51.99	  64.91	qwcbcr	Random	967	0	1.00
1439988101.438	372392	4	5	187	r	r	qwcbcr	 51.99	  64.91	qwcbcr	Random	1154	0	1.00
1439988103.591	372392	5	0	0	u	u	uchedt	 38.49	 366.51	uchedt	Random	0	0	1.00
1439988103.747	372392	5	1	155	c	c	uchedt	 38.49	 366.51	uchedt	Random	155	0	1.00
1439988103.872	372392	5	2	125	h	h	uchedt	 38.49	 366.51	uchedt	Random	280	0	1.00
1439988104.839	372392	5	3	967	e	e	uchedt	 38.49	 366.51	uchedt	Random	1247	0	1.00
1439988104.995	372392	5	4	156	d	d	uchedt	 38.49	 366.51	uchedt	Random	1403	0	1.00
1439988105.151	372392	5	5	156	t	t	uchedt	 38.49	 366.51	uchedt	Random	1559	0	1.00
1439988106.617	372392	6	0	0	a	a	aekbru	 73.98	  55.88	aekbru	Random	0	0	1.00
1439988106.773	372392	6	1	155	e	e	aekbru	 73.98	  55.88	aekbru	Random	155	0	1.00
1439988106.929	372392	6	2	156	k	k	aekbru	 73.98	  55.88	aekbru	Random	311	0	1.00
1439988107.179	372392	6	3	250	b	b	aekbru	 73.98	  55.88	aekbru	Random	561	0	1.00
1439988107.273	372392	6	4	94	r	r	aekbru	 73.98	  55.88	aekbru	Random	655	0	1.00
1439988107.429	372392	6	5	156	u	u	aekbru	 73.98	  55.88	aekbru	Random	811	0	1.00
1439988109.519	372392	7	0	0	b	b	blpsdt	 58.31	  34.56	blpsdt	Random	0	0	1.00
1439988109.737	372392	7	1	217	l	l	blpsdt	 58.31	  34.56	blpsdt	Random	217	0	1.00
1439988109.925	372392	7	2	188	p	p	blpsdt	 58.31	  34.56	blpsdt	Random	405	0	1.00
1439988110.081	372392	7	3	157	s	s	blpsdt	 58.31	  34.56	blpsdt	Random	562	0	1.00
1439988110.33	372392	7	4	248	d	d	blpsdt	 58.31	  34.56	blpsdt	Random	810	0	1.00
1439988110.549	372392	7	5	219	t	t	blpsdt	 58.31	  34.56	blpsdt	Random	1029	0	1.00
1439988113.201	372392	8	0	0	b	b	bnadtv	 71.26	  75.18	bnadtv	Random	0	0	1.00
1439988113.419	372392	8	1	217	n	n	bnadtv	 71.26	  75.18	bnadtv	Random	217	0	1.00
1439988113.481	372392	8	2	62	a	a	bnadtv	 71.26	  75.18	bnadtv	Random	279	0	1.00
1439988113.606	372392	8	3	125	d	d	bnadtv	 71.26	  75.18	bnadtv	Random	404	0	1.00
1439988113.856	372392	8	4	250	t	t	bnadtv	 71.26	  75.18	bnadtv	Random	654	0	1.00
1439988114.043	372392	8	5	188	v	v	bnadtv	 71.26	  75.18	bnadtv	Random	842	0	1.00
1439988116.539	372392	9	0	0	w	w	weqppe	 56.60	 145.39	weqppe	Random	0	0	1.00
1439988116.695	372392	9	1	155	e	e	weqppe	 56.60	 145.39	weqppe	Random	155	0	1.00
1439988116.882	372392	9	2	187	q	q	weqppe	 56.60	 145.39	weqppe	Random	342	0	1.00
1439988117.35	372392	9	3	468	p	p	weqppe	 56.60	 145.39	weqppe	Random	810	0	1.00
1439988117.475	372392	9	4	125	p	p	weqppe	 56.60	 145.39	weqppe	Random	935	0	1.00
1439988117.6	372392	9	5	125	e	e	weqppe	 56.60	 145.39	weqppe	Random	1060	0	1.00
1439988120.033	372392	10	0	0	p	p	pshegog	 76.92	  59.57	pshegog	Random	0	0	1.00
1439988120.189	372392	10	1	155	s	s	pshegog	 76.92	  59.57	pshegog	Random	155	0	1.00
1439988120.377	372392	10	2	189	h	h	pshegog	 76.92	  59.57	pshegog	Random	344	0	1.00
1439988120.47	372392	10	3	93	e	e	pshegog	 76.92	  59.57	pshegog	Random	437	0	1.00
1439988120.72	372392	10	4	250	g	g	pshegog	 76.92	  59.57	pshegog	Random	687	0	1.00
1439988120.876	372392	10	5	155	o	o	pshegog	 76.92	  59.57	pshegog	Random	842	0	1.00
1439988120.969	372392	10	6	94	g	g	pshegog	 76.92	  59.57	pshegog	Random	936	0	1.00
1439988122.966	372392	11	0	0	e	e	evvphq	 58.31	  89.78	evvphq	Random	0	0	1.00
1439988123.278	372392	11	1	312	v	v	evvphq	 58.31	  89.78	evvphq	Random	312	0	1.00
1439988123.372	372392	11	2	93	v	v	evvphq	 58.31	  89.78	evvphq	Random	405	0	1.00
1439988123.528	372392	11	3	157	p	p	evvphq	 58.31	  89.78	evvphq	Random	562	0	1.00
1439988123.809	372392	11	4	280	h	h	evvphq	 58.31	  89.78	evvphq	Random	842	0	1.00
1439988123.996	372392	11	5	187	q	q	evvphq	 58.31	  89.78	evvphq	Random	1029	0	1.00
1439988125.712	372392	12	0	0	u	u	upgkww	 40.08	 343.75	upgkww	Random	0	0	1.00
1439988125.961	372392	12	1	249	p	p	upgkww	 40.08	 343.75	upgkww	Random	249	0	1.00
1439988126.086	372392	12	2	125	g	g	upgkww	 40.08	 343.75	upgkww	Random	374	0	1.00
1439988126.991	372392	12	3	905	k	k	upgkww	 40.08	 343.75	upgkww	Random	1279	0	1.00
1439988127.085	372392	12	4	94	w	w	upgkww	 40.08	 343.75	upgkww	Random	1373	0	1.00
1439988127.209	372392	12	5	124	w	w	upgkww	 40.08	 343.75	upgkww	Random	1497	0	1.00
1439988130.454	372392	13	0	0	p	p	psdrwk	 51.99	 109.23	psdrwk	Random	0	0	1.00
1439988130.548	372392	13	1	94	s	s	psdrwk	 51.99	 109.23	psdrwk	Random	94	0	1.00
1439988130.891	372392	13	2	343	d	d	psdrwk	 51.99	 109.23	psdrwk	Random	437	0	1.00
1439988131.078	372392	13	3	187	r	r	psdrwk	 51.99	 109.23	psdrwk	Random	624	0	1.00
1439988131.265	372392	13	4	187	w	w	psdrwk	 51.99	 109.23	psdrwk	Random	811	0	1.00
1439988131.609	372392	13	5	343	k	k	psdrwk	 51.99	 109.23	psdrwk	Random	1154	0	1.00
1439988134.573	372392	14	0	0	k	k	kmrynj	 50.68	  67.62	kmrynj	Random	0	0	1.00
1439988134.822	372392	14	1	249	m	m	kmrynj	 50.68	  67.62	kmrynj	Random	249	0	1.00
