input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1440055660.615	221357	0	0	0	a	a	aekbru	 53.48	  60.14	aekbru	Random	0	0	1.00
1440055660.74	221357	0	1	125	e	e	aekbru	 53.48	  60.14	aekbru	Random	125	0	1.00
1440055660.958	221357	0	2	217	k	k	aekbru	 53.48	  60.14	aekbru	Random	342	0	1.00
1440055661.239	221357	0	3	282	b	b	aekbru	 53.48	  60.14	aekbru	Random	624	0	1.00
1440055661.489	221357	0	4	250	r	r	aekbru	 53.48	  60.14	aekbru	Random	874	0	1.00
1440055661.738	221357	0	5	248	u	u	aekbru	 53.48	  60.14	aekbru	Random	1122	0	1.00
1440055663.985	221357	1	0	0	l	l	lctddy	 66.30	  34.01	lctddy	Random	0	0	1.00
1440055664.11	221357	1	1	125	c	c	lctddy	 66.30	  34.01	lctddy	Random	125	0	1.00
1440055664.328	221357	1	2	218	t	t	lctddy	 66.30	  34.01	lctddy	Random	343	0	1.00
1440055664.515	221357	1	3	187	d	d	lctddy	 66.30	  34.01	lctddy	Random	530	0	1.00
1440055664.702	221357	1	4	187	d	d	lctddy	 66.30	  34.01	lctddy	Random	717	0	1.00
1440055664.89	221357	1	5	188	y	y	lctddy	 66.30	  34.01	lctddy	Random	905	0	1.00
1440055666.169	221357	2	0	0	v	v	vrutaa	 50.63	  99.40	vrutaa	Random	0	0	1.00
1440055666.574	221357	2	1	404	r	r	vrutaa	 50.63	  99.40	vrutaa	Random	404	0	1.00
1440055666.824	221357	2	2	250	u	u	vrutaa	 50.63	  99.40	vrutaa	Random	654	0	1.00
1440055667.011	221357	2	3	188	t	t	vrutaa	 50.63	  99.40	vrutaa	Random	842	0	1.00
1440055667.198	221357	2	4	187	a	a	vrutaa	 50.63	  99.40	vrutaa	Random	1029	0	1.00
1440055667.354	221357	2	5	156	a	a	vrutaa	 50.63	  99.40	vrutaa	Random	1185	0	1.00
1440055668.696	221357	3	0	0	v	v	vunbgd	 56.60	 120.30	vunbgd	Random	0	0	1.00
1440055668.758	221357	3	1	61	u	u	vunbgd	 56.60	 120.30	vunbgd	Random	61	0	1.00
1440055668.914	221357	3	2	156	n	n	vunbgd	 56.60	 120.30	vunbgd	Random	217	0	1.00
1440055669.289	221357	3	3	375	b	b	vunbgd	 56.60	 120.30	vunbgd	Random	592	0	1.00
1440055669.57	221357	3	4	281	g	g	vunbgd	 56.60	 120.30	vunbgd	Random	873	0	1.00
1440055669.757	221357	3	5	187	d	d	vunbgd	 56.60	 120.30	vunbgd	Random	1060	0	1.00
1440055671.161	221357	4	0	0	g	g	gvjbhj	 34.36	 176.84	gvjbhj	Random	0	0	1.00
1440055671.41	221357	4	1	249	v	v	gvjbhj	 34.36	 176.84	gvjbhj	Random	249	0	1.00
1440055671.941	221357	4	2	530	j	j	gvjbhj	 34.36	 176.84	gvjbhj	Random	779	0	1.00
1440055672.409	221357	4	3	468	b	b	gvjbhj	 34.36	 176.84	gvjbhj	Random	1247	0	1.00
1440055672.502	221357	4	4	94	h	h	gvjbhj	 34.36	 176.84	gvjbhj	Random	1341	0	1.00
1440055672.908	221357	4	5	405	j	j	gvjbhj	 34.36	 176.84	gvjbhj	Random	1746	0	1.00
1440055674.25	221357	5	0	0	n	n	nwmxxf	 46.91	 120.19	nwmxxf	Random	0	0	1.00
1440055674.468	221357	5	1	217	w	w	nwmxxf	 46.91	 120.19	nwmxxf	Random	217	0	1.00
1440055674.78	221357	5	2	312	m	m	nwmxxf	 46.91	 120.19	nwmxxf	Random	529	0	1.00
