input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1438250739.115	106194	0	0	0	a	a	aekbru	 40.93	 223.79	aekbru	Random	0	0	1.00
1438250739.364	106194	0	1	249	e	e	aekbru	 40.93	 223.79	aekbru	Random	249	0	1.00
1438250740.051	106194	0	2	687	k	k	aekbru	 40.93	 223.79	aekbru	Random	936	0	1.00
1438250740.269	106194	0	3	218	b	b	aekbru	 40.93	 223.79	aekbru	Random	1154	0	1.00
1438250740.425	106194	0	4	155	r	r	aekbru	 40.93	 223.79	aekbru	Random	1309	0	1.00
1438250740.581	106194	0	5	157	u	u	aekbru	 40.93	 223.79	aekbru	Random	1466	0	1.00
1438250742.765	106194	1	0	0	g	g	gvjbhj	 24.66	 542.05	gvjbhj	Random	0	0	1.00
1438250744.169	106194	1	1	1403	v	v	gvjbhj	 24.66	 542.05	gvjbhj	Random	1403	0	1.00
1438250744.325	106194	1	2	156	j	j	gvjbhj	 24.66	 542.05	gvjbhj	Random	1559	0	1.00
1438250744.887	106194	1	3	562	b	b	gvjbhj	 24.66	 542.05	gvjbhj	Random	2121	0	1.00
1438250745.012	106194	1	4	125	h	h	gvjbhj	 24.66	 542.05	gvjbhj	Random	2246	0	1.00
1438250745.199	106194	1	5	187	j	j	gvjbhj	 24.66	 542.05	gvjbhj	Random	2433	0	1.00
1438250747.289	106194	2	0	0	b	b	blpsdt	 38.49	 226.45	blpsdt	Random	0	0	1.00
1438250747.383	106194	2	1	93	l	l	blpsdt	 38.49	 226.45	blpsdt	Random	93	0	1.00
1438250748.038	106194	2	2	656	p	p	blpsdt	 38.49	 226.45	blpsdt	Random	749	0	1.00
1438250748.163	106194	2	3	125	s	s	blpsdt	 38.49	 226.45	blpsdt	Random	874	0	1.00
1438250748.475	106194	2	4	311	d	d	blpsdt	 38.49	 226.45	blpsdt	Random	1185	0	1.00
1438250748.849	106194	2	5	374	t	t	blpsdt	 38.49	 226.45	blpsdt	Random	1559	0	1.00
1438250749.941	106194	3	0	0	v	v	vrutaa	 34.97	  89.14	vrutaa	Random	0	0	0.75
1438250750.191	106194	3	1	250	r	r	vrutaa	 34.97	  89.14	vrutaa	Random	250	0	0.75
1438250750.378	106194	3	2	187	u	u	vrutaa	 34.97	  89.14	vrutaa	Random	437	0	0.75
1438250750.596	106194	3	3	217	t	t	vrutaa	 34.97	  89.14	vrutaa	Random	654	0	0.75
1438250750.784	106194	3	4	188	t	t	vrutaa	 34.97	  89.14	vrutaa	Random	842	0	0.75
1438250751.22	106194	3	5	437		BackSpace	vrutaa	 34.97	  89.14	vrutaa	Random	1279	0	0.75
1438250751.47	106194	3	6	250	a	a	vrutaa	 34.97	  89.14	vrutaa	Random	1529	0	0.75
1438250751.657	106194	3	7	187	a	a	vrutaa	 34.97	  89.14	vrutaa	Random	1716	0	0.75
1438250753.436	106194	4	0	0	u	u	uogkww	 34.36	 320.63	uogkww	Random	0	0	1.00
1438250753.592	106194	4	1	155	o	o	uogkww	 34.36	 320.63	uogkww	Random	155	0	1.00
1438250754.465	106194	4	2	873	g	g	uogkww	 34.36	 320.63	uogkww	Random	1028	0	1.00
1438250754.902	106194	4	3	437	k	k	uogkww	 34.36	 320.63	uogkww	Random	1465	0	1.00
1438250754.996	106194	4	4	94	w	w	uogkww	 34.36	 320.63	uogkww	Random	1559	0	1.00
1438250755.183	106194	4	5	187	w	w	uogkww	 34.36	 320.63	uogkww	Random	1746	0	1.00
1438250756.306	106194	5	0	0	o	o	ohrswt	 43.73	  95.07	ohrswt	Random	0	0	1.00
1438250756.524	106194	5	1	217	h	h	ohrswt	 43.73	  95.07	ohrswt	Random	217	0	1.00
1438250756.961	106194	5	2	437	r	r	ohrswt	 43.73	  95.07	ohrswt	Random	654	0	1.00
1438250757.242	106194	5	3	282	s	s	ohrswt	 43.73	  95.07	ohrswt	Random	936	0	1.00
1438250757.46	106194	5	4	218	w	w	ohrswt	 43.73	  95.07	ohrswt	Random	1154	0	1.00
1438250757.679	106194	5	5	218	t	t	ohrswt	 43.73	  95.07	ohrswt	Random	1372	0	1.00
1438250759.395	106194	6	0	0	q	q	qwcbcr	 24.99	 204.39	qwcbcr	Random	0	0	1.00
1438250759.582	106194	6	1	187	w	w	qwcbcr	 24.99	 204.39	qwcbcr	Random	187	0	1.00
1438250760.206	106194	6	2	624	c	c	qwcbcr	 24.99	 204.39	qwcbcr	Random	811	0	1.00
1438250760.924	106194	6	3	718	b	b	qwcbcr	 24.99	 204.39	qwcbcr	Random	1529	0	1.00
1438250761.36	106194	6	4	435	c	c	qwcbcr	 24.99	 204.39	qwcbcr	Random	1964	0	1.00
1438250761.797	106194	6	5	437	r	r	qwcbcr	 24.99	 204.39	qwcbcr	Random	2401	0	1.00
1438250763.232	106194	7	0	0	a	a	awnjvd	 27.88	 331.40	awnjvd	Random	0	0	1.00
1438250763.42	106194	7	1	187	w	w	awnjvd	 27.88	 331.40	awnjvd	Random	187	0	1.00
1438250764.075	106194	7	2	655	n	n	awnjvd	 27.88	 331.40	awnjvd	Random	842	0	1.00
1438250764.262	106194	7	3	187	j	j	awnjvd	 27.88	 331.40	awnjvd	Random	1029	0	1.00
1438250765.167	106194	7	4	905	v	v	awnjvd	 27.88	 331.40	awnjvd	Random	1934	0	1.00
1438250765.385	106194	7	5	218	d	d	awnjvd	 27.88	 331.40	awnjvd	Random	2152	0	1.00
1438250766.571	106194	8	0	0	p	p	pshegog	 44.42	 227.39	pshegog	Random	0	0	1.00
1438250766.727	106194	8	1	155	s	s	pshegog	 44.42	 227.39	pshegog	Random	155	0	1.00
