input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1437463277.49	419655	0	0	0	o	o	odkfey	 27.47	 118.58	odkfey	Random	0	0	1.00
1437463278.114	419655	0	1	624	d	d	odkfey	 27.47	 118.58	odkfey	Random	624	0	1.00
1437463278.488	419655	0	2	373	k	k	odkfey	 27.47	 118.58	odkfey	Random	997	0	1.00
1437463278.894	419655	0	3	407	f	f	odkfey	 27.47	 118.58	odkfey	Random	1404	0	1.00
1437463279.362	419655	0	4	467	e	e	odkfey	 27.47	 118.58	odkfey	Random	1871	0	1.00
1437463279.674	419655	0	5	313	y	y	odkfey	 27.47	 118.58	odkfey	Random	2184	0	1.00
1437463283.698	419655	1	0	0	o	o	oahpnh	 34.97	 223.51	oahpnh	Random	0	0	1.00
1437463283.854	419655	1	1	156	a	a	oahpnh	 34.97	 223.51	oahpnh	Random	156	0	1.00
1437463284.073	419655	1	2	219	h	h	oahpnh	 34.97	 223.51	oahpnh	Random	375	0	1.00
1437463284.79	419655	1	3	717	p	p	oahpnh	 34.97	 223.51	oahpnh	Random	1092	0	1.00
1437463285.04	419655	1	4	250	n	n	oahpnh	 34.97	 223.51	oahpnh	Random	1342	0	1.00
1437463285.414	419655	1	5	374	h	h	oahpnh	 34.97	 223.51	oahpnh	Random	1716	0	1.00
1437463289.782	419655	2	0	0	v	v	vtljjo	 51.99	 117.31	vtljjo	Random	0	0	1.00
1437463290.126	419655	2	1	343	t	t	vtljjo	 51.99	 117.31	vtljjo	Random	343	0	1.00
1437463290.282	419655	2	2	157	l	l	vtljjo	 51.99	 117.31	vtljjo	Random	500	0	1.00
1437463290.656	419655	2	3	373	j	j	vtljjo	 51.99	 117.31	vtljjo	Random	873	0	1.00
1437463290.812	419655	2	4	156	j	j	vtljjo	 51.99	 117.31	vtljjo	Random	1029	0	1.00
1437463290.937	419655	2	5	125	o	o	vtljjo	 51.99	 117.31	vtljjo	Random	1154	0	1.00
1437463295.242	419655	3	0	0	z	z	zydfzz	 30.53	 212.36	zydfzz	Random	0	0	1.00
1437463295.555	419655	3	1	312	y	y	zydfzz	 30.53	 212.36	zydfzz	Random	312	0	1.00
1437463295.835	419655	3	2	280	d	d	zydfzz	 30.53	 212.36	zydfzz	Random	592	0	1.00
1437463296.366	419655	3	3	531	f	f	zydfzz	 30.53	 212.36	zydfzz	Random	1123	0	1.00
1437463297.052	419655	3	4	686	z	z	zydfzz	 30.53	 212.36	zydfzz	Random	1809	0	1.00
1437463297.208	419655	3	5	156	z	z	zydfzz	 30.53	 212.36	zydfzz	Random	1965	0	1.00
1437463300.921	419655	4	0	0	o	o	odcpu	 28.50	 184.75	odcpu	Random	0	0	1.00
1437463301.451	419655	4	1	529	d	d	odcpu	 28.50	 184.75	odcpu	Random	529	0	1.00
1437463301.701	419655	4	2	250	c	c	odcpu	 28.50	 184.75	odcpu	Random	779	0	1.00
1437463302.325	419655	4	3	625	p	p	odcpu	 28.50	 184.75	odcpu	Random	1404	0	1.00
1437463302.606	419655	4	4	280	u	u	odcpu	 28.50	 184.75	odcpu	Random	1684	0	1.00
1437463306.88	419655	5	0	0	o	o	ohrswt	 23.75	 276.81	ohrswt	Random	0	0	1.00
1437463307.192	419655	5	1	311	h	h	ohrswt	 23.75	 276.81	ohrswt	Random	311	0	1.00
1437463308.159	419655	5	2	967	r	r	ohrswt	 23.75	 276.81	ohrswt	Random	1278	0	1.00
1437463308.596	419655	5	3	437	s	s	ohrswt	 23.75	 276.81	ohrswt	Random	1715	0	1.00
1437463308.877	419655	5	4	281	w	w	ohrswt	 23.75	 276.81	ohrswt	Random	1996	0	1.00
1437463309.407	419655	5	5	530	t	t	ohrswt	 23.75	 276.81	ohrswt	Random	2526	0	1.00
1437463313.697	419655	6	0	0	m	m	mkascn	 14.04	1445.51	mkascn	Random	0	0	1.00
1437463313.947	419655	6	1	250	k	k	mkascn	 14.04	1445.51	mkascn	Random	250	0	1.00
1437463314.041	419655	6	2	93	a	a	mkascn	 14.04	1445.51	mkascn	Random	343	0	1.00
1437463317.473	419655	6	3	3433	s	s	mkascn	 14.04	1445.51	mkascn	Random	3776	0	1.00
1437463317.847	419655	6	4	373	c	c	mkascn	 14.04	1445.51	mkascn	Random	4149	0	1.00
1437463317.972	419655	6	5	125	n	n	mkascn	 14.04	1445.51	mkascn	Random	4274	0	1.00
1437463321.341	419655	7	0	0	y	y	yadnkv	 14.57	1003.38	yadnkv	Random	0	0	1.00
1437463322.028	419655	7	1	687	a	a	yadnkv	 14.57	1003.38	yadnkv	Random	687	0	1.00
1437463322.309	419655	7	2	280	d	d	yadnkv	 14.57	1003.38	yadnkv	Random	967	0	1.00
1437463324.898	419655	7	3	2589	n	n	yadnkv	 14.57	1003.38	yadnkv	Random	3556	0	1.00
1437463325.117	419655	7	4	220	k	k	yadnkv	 14.57	1003.38	yadnkv	Random	3776	0	1.00
1437463325.46	419655	7	5	342	v	v	yadnkv	 14.57	1003.38	yadnkv	Random	4118	0	1.00
1437463329.937	419655	8	0	0	o	o	oxbcqn	 14.04	 444.41	oxbcqn	Random	0	0	1.00
1437463330.561	419655	8	1	624	x	x	oxbcqn	 14.04	 444.41	oxbcqn	Random	624	0	1.00
1437463331.528	419655	8	2	967	b	b	oxbcqn	 14.04	 444.41	oxbcqn	Random	1591	0	1.00
1437463332.527	419655	8	3	998	c	c	oxbcqn	 14.04	 444.41	oxbcqn	Random	2589	0	1.00
1437463333.962	419655	8	4	1435	q	q	oxbcqn	 14.04	 444.41	oxbcqn	Random	4024	0	1.00
1437463334.211	419655	8	5	249	n	n	oxbcqn	 14.04	 444.41	oxbcqn	Random	4273	0	1.00
1437463337.487	419655	9	0	0	j	j	jdlwbu	 32.07	 211.21	jdlwbu	Random	0	0	1.00
1437463337.737	419655	9	1	250	d	d	jdlwbu	 32.07	 211.21	jdlwbu	Random	250	0	1.00
1437463337.987	419655	9	2	250	l	l	jdlwbu	 32.07	 211.21	jdlwbu	Random	500	0	1.00
1437463338.673	419655	9	3	686	w	w	jdlwbu	 32.07	 211.21	jdlwbu	Random	1186	0	1.00
1437463339.172	419655	9	4	498	b	b	jdlwbu	 32.07	 211.21	jdlwbu	Random	1684	0	1.00
1437463339.359	419655	9	5	187	u	u	jdlwbu	 32.07	 211.21	jdlwbu	Random	1871	0	1.00
1437463343.587	419655	10	0	0	j	j	jkgaqe	 30.52	 251.48	jkgaqe	Random	0	0	1.00
1437463343.774	419655	10	1	187	k	k	jkgaqe	 30.52	 251.48	jkgaqe	Random	187	0	1.00
1437463344.305	419655	10	2	531	g	g	jkgaqe	 30.52	 251.48	jkgaqe	Random	718	0	1.00
1437463344.367	419655	10	3	62	a	a	jkgaqe	 30.52	 251.48	jkgaqe	Random	780	0	1.00
1437463344.991	419655	10	4	624	q	q	jkgaqe	 30.52	 251.48	jkgaqe	Random	1404	0	1.00
1437463345.553	419655	10	5	562	e	e	jkgaqe	 30.52	 251.48	jkgaqe	Random	1966	0	1.00
1437463351.637	419655	11	0	0	v	v	vrphmee	 39.80	  92.06	vrphmee	Random	0	0	1.00
1437463351.949	419655	11	1	311	r	r	vrphmee	 39.80	  92.06	vrphmee	Random	311	0	1.00
1437463352.261	419655	11	2	312	p	p	vrphmee	 39.80	  92.06	vrphmee	Random	623	0	1.00
1437463352.729	419655	11	3	469	h	h	vrphmee	 39.80	  92.06	vrphmee	Random	1092	0	1.00
1437463353.009	419655	11	4	279	m	m	vrphmee	 39.80	  92.06	vrphmee	Random	1371	0	1.00
1437463353.228	419655	11	5	219	e	e	vrphmee	 39.80	  92.06	vrphmee	Random	1590	0	1.00
1437463353.446	419655	11	6	219	e	e	vrphmee	 39.80	  92.06	vrphmee	Random	1809	0	1.00
1437463356.192	419655	12	0	0	k	k	knldkl	 50.63	  41.93	knldkl	Random	0	0	1.00
1437463356.41	419655	12	1	218	n	n	knldkl	 50.63	  41.93	knldkl	Random	218	0	1.00
1437463356.629	419655	12	2	219	l	l	knldkl	 50.63	  41.93	knldkl	Random	437	0	1.00
1437463356.941	419655	12	3	312	d	d	knldkl	 50.63	  41.93	knldkl	Random	749	0	1.00
1437463357.159	419655	12	4	218	k	k	knldkl	 50.63	  41.93	knldkl	Random	967	0	1.00
1437463357.377	419655	12	5	218	l	l	knldkl	 50.63	  41.93	knldkl	Random	1185	0	1.00
1437463360.466	419655	13	0	0	l	l	lctddy	 35.63	 111.60	lctddy	Random	0	0	1.00
1437463360.903	419655	13	1	437	c	c	lctddy	 35.63	 111.60	lctddy	Random	437	0	1.00
1437463361.309	419655	13	2	405	t	t	lctddy	 35.63	 111.60	lctddy	Random	842	0	1.00
1437463361.683	419655	13	3	375	d	d	lctddy	 35.63	 111.60	lctddy	Random	1217	0	1.00
1437463361.839	419655	13	4	155	d	d	lctddy	 35.63	 111.60	lctddy	Random	1372	0	1.00
1437463362.151	419655	13	5	312	y	y	lctddy	 35.63	 111.60	lctddy	Random	1684	0	1.00
1437463364.99	419655	14	0	0	d	d	dawuva	 33.17	 299.71	dawuva	Random	0	0	1.00
1437463365.053	419655	14	1	62	a	a	dawuva	 33.17	 299.71	dawuva	Random	62	0	1.00
1437463365.895	419655	14	2	842	w	w	dawuva	 33.17	 299.71	dawuva	Random	904	0	1.00
1437463366.145	419655	14	3	250	u	u	dawuva	 33.17	 299.71	dawuva	Random	1154	0	1.00
1437463366.363	419655	14	4	218	v	v	dawuva	 33.17	 299.71	dawuva	Random	1372	0	1.00
1437463366.8	419655	14	5	437	a	a	dawuva	 33.17	 299.71	dawuva	Random	1809	0	1.00
1437463370.778	419655	15	0	0	g	g	gslpag	 49.34	 131.40	gslpag	Random	0	0	1.00
1437463371.059	419655	15	1	280	s	s	gslpag	 49.34	 131.40	gslpag	Random	280	0	1.00
1437463371.183	419655	15	2	124	l	l	gslpag	 49.34	 131.40	gslpag	Random	404	0	1.00
1437463371.495	419655	15	3	312	p	p	gslpag	 49.34	 131.40	gslpag	Random	716	0	1.00
1437463371.589	419655	15	4	94	a	a	gslpag	 49.34	 131.40	gslpag	Random	810	0	1.00
1437463371.995	419655	15	5	406	g	g	gslpag	 49.34	 131.40	gslpag	Random	1216	0	1.00
1437463376.316	419655	16	0	0	u	u	uchtdt	 32.59	  81.25	uchtdt	Random	0	0	1.00
1437463376.69	419655	16	1	374	c	c	uchtdt	 32.59	  81.25	uchtdt	Random	374	0	1.00
1437463376.971	419655	16	2	280	h	h	uchtdt	 32.59	  81.25	uchtdt	Random	654	0	1.00
1437463377.47	419655	16	3	500	t	t	uchtdt	 32.59	  81.25	uchtdt	Random	1154	0	1.00
1437463377.813	419655	16	4	342	d	d	uchtdt	 32.59	  81.25	uchtdt	Random	1496	0	1.00
1437463378.157	419655	16	5	345	t	t	uchtdt	 32.59	  81.25	uchtdt	Random	1841	0	1.00
1437463384.849	419655	17	0	0	z	z	zfpcsex	 15.70	 551.92	zfpcsex	Random	0	0	1.00
1437463385.816	419655	17	1	967	f	f	zfpcsex	 15.70	 551.92	zfpcsex	Random	967	0	1.00
1437463386.066	419655	17	2	250	p	p	zfpcsex	 15.70	 551.92	zfpcsex	Random	1217	0	1.00
1437463387.782	419655	17	3	1716	c	c	zfpcsex	 15.70	 551.92	zfpcsex	Random	2933	0	1.00
1437463388.562	419655	17	4	780	s	s	zfpcsex	 15.70	 551.92	zfpcsex	Random	3713	0	1.00
1437463388.78	419655	17	5	217	e	e	zfpcsex	 15.70	 551.92	zfpcsex	Random	3930	0	1.00
1437463389.435	419655	17	6	655	x	x	zfpcsex	 15.70	 551.92	zfpcsex	Random	4585	0	1.00
1437463393.757	419655	18	0	0	z	z	zjjwra	 31.02	 272.88	zjjwra	Random	0	0	1.00
1437463394.1	419655	18	1	342	j	j	zjjwra	 31.02	 272.88	zjjwra	Random	342	0	1.00
1437463394.287	419655	18	2	187	j	j	zjjwra	 31.02	 272.88	zjjwra	Random	529	0	1.00
1437463395.098	419655	18	3	812	w	w	zjjwra	 31.02	 272.88	zjjwra	Random	1341	0	1.00
1437463395.566	419655	18	4	468	r	r	zjjwra	 31.02	 272.88	zjjwra	Random	1809	0	1.00
1437463395.691	419655	18	5	125	a	a	zjjwra	 31.02	 272.88	zjjwra	Random	1934	0	1.00
1437463399.56	419655	19	0	0	o	o	ophxwt	 23.75	 278.43	ophxwt	Random	0	0	1.00
1437463399.841	419655	19	1	281	p	p	ophxwt	 23.75	 278.43	ophxwt	Random	281	0	1.00
1437463400.121	419655	19	2	280	h	h	ophxwt	 23.75	 278.43	ophxwt	Random	561	0	1.00
