input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1437730278.602	96115	0	0	0	q	q	qslpag	 25.65	 415.38	qslpag	Random	0	0	1.00
1437730279.07	96115	0	1	467	s	s	qslpag	 25.65	 415.38	qslpag	Random	467	0	1.00
1437730279.257	96115	0	2	187	l	l	qslpag	 25.65	 415.38	qslpag	Random	654	0	1.00
1437730279.538	96115	0	3	282	p	p	qslpag	 25.65	 415.38	qslpag	Random	936	0	1.00
1437730279.756	96115	0	4	218	a	a	qslpag	 25.65	 415.38	qslpag	Random	1154	0	1.00
1437730280.942	96115	0	5	1185	g	g	qslpag	 25.65	 415.38	qslpag	Random	2339	0	1.00
1437730284.436	96115	1	0	0	u	u	uchedt	 49.30	 111.57	uchedt	Random	0	0	1.00
1437730284.748	96115	1	1	311	c	c	uchedt	 49.30	 111.57	uchedt	Random	311	0	1.00
1437730284.904	96115	1	2	156	h	h	uchedt	 49.30	 111.57	uchedt	Random	467	0	1.00
1437730285.091	96115	1	3	187	e	e	uchedt	 49.30	 111.57	uchedt	Random	654	0	1.00
1437730285.247	96115	1	4	156	d	d	uchedt	 49.30	 111.57	uchedt	Random	810	0	1.00
1437730285.653	96115	1	5	407	t	t	uchedt	 49.30	 111.57	uchedt	Random	1217	0	1.00
1437730289.303	96115	2	0	0	o	o	ohrswt	 42.74	  85.17	ohrswt	Random	0	0	1.00
1437730289.522	96115	2	1	219	h	h	ohrswt	 42.74	  85.17	ohrswt	Random	219	0	1.00
1437730289.834	96115	2	2	312	r	r	ohrswt	 42.74	  85.17	ohrswt	Random	531	0	1.00
1437730290.239	96115	2	3	405	s	s	ohrswt	 42.74	  85.17	ohrswt	Random	936	0	1.00
1437730290.426	96115	2	4	187	w	w	ohrswt	 42.74	  85.17	ohrswt	Random	1123	0	1.00
1437730290.707	96115	2	5	281	t	t	ohrswt	 42.74	  85.17	ohrswt	Random	1404	0	1.00
1437730295.481	96115	3	0	0	v	v	vwmbqq	 21.14	 526.62	vwmbqq	Random	0	0	1.00
1437730295.824	96115	3	1	342	w	w	vwmbqq	 21.14	 526.62	vwmbqq	Random	342	0	1.00
1437730296.042	96115	3	2	219	m	m	vwmbqq	 21.14	 526.62	vwmbqq	Random	561	0	1.00
1437730297.478	96115	3	3	1435	b	b	vwmbqq	 21.14	 526.62	vwmbqq	Random	1996	0	1.00
1437730298.164	96115	3	4	687	q	q	vwmbqq	 21.14	 526.62	vwmbqq	Random	2683	0	1.00
1437730298.32	96115	3	5	155	q	q	vwmbqq	 21.14	 526.62	vwmbqq	Random	2838	0	1.00
1437730302.126	96115	4	0	0	o	o	odkfey	 40.05	  97.53	odkfey	Random	0	0	1.00
1437730302.532	96115	4	1	406	d	d	odkfey	 40.05	  97.53	odkfey	Random	406	0	1.00
1437730302.75	96115	4	2	218	k	k	odkfey	 40.05	  97.53	odkfey	Random	624	0	1.00
1437730303	96115	4	3	250	f	f	odkfey	 40.05	  97.53	odkfey	Random	874	0	1.00
1437730303.406	96115	4	4	405	e	e	odkfey	 40.05	  97.53	odkfey	Random	1279	0	1.00
1437730303.624	96115	4	5	219	y	y	odkfey	 40.05	  97.53	odkfey	Random	1498	0	1.00
1437730308.337	96115	5	0	0	b	b	blpstd	 38.46	  85.45	blpstd	Random	0	0	1.00
1437730308.68	96115	5	1	343	l	l	blpstd	 38.46	  85.45	blpstd	Random	343	0	1.00
1437730308.899	96115	5	2	219	p	p	blpstd	 38.46	  85.45	blpstd	Random	562	0	1.00
1437730309.336	96115	5	3	437	s	s	blpstd	 38.46	  85.45	blpstd	Random	999	0	1.00
1437730309.648	96115	5	4	312	t	t	blpstd	 38.46	  85.45	blpstd	Random	1311	0	1.00
1437730309.897	96115	5	5	249	d	d	blpstd	 38.46	  85.45	blpstd	Random	1560	0	1.00
1437730315.482	96115	6	0	0	g	g	gvjbhj	 14.80	 709.59	gvjbhj	Random	0	0	1.00
1437730315.7	96115	6	1	217	v	v	gvjbhj	 14.80	 709.59	gvjbhj	Random	217	0	1.00
1437730316.2	96115	6	2	500	j	j	gvjbhj	 14.80	 709.59	gvjbhj	Random	717	0	1.00
1437730318.04	96115	6	3	1840	b	b	gvjbhj	 14.80	 709.59	gvjbhj	Random	2557	0	1.00
1437730318.29	96115	6	4	250	h	h	gvjbhj	 14.80	 709.59	gvjbhj	Random	2807	0	1.00
1437730319.538	96115	6	5	1248	j	j	gvjbhj	 14.80	 709.59	gvjbhj	Random	4055	0	1.00
1437730324.156	96115	7	0	0	o	o	odcdpu	 10.45	 856.28	odcdpu	Random	0	0	1.00
1437730324.561	96115	7	1	405	d	d	odcdpu	 10.45	 856.28	odcdpu	Random	405	0	1.00
1437730325.716	96115	7	2	1155	c	c	odcdpu	 10.45	 856.28	odcdpu	Random	1560	0	1.00
1437730327.338	96115	7	3	1622	d	d	odcdpu	 10.45	 856.28	odcdpu	Random	3182	0	1.00
1437730329.647	96115	7	4	2309	p	p	odcdpu	 10.45	 856.28	odcdpu	Random	5491	0	1.00
1437730329.896	96115	7	5	249	u	u	odcdpu	 10.45	 856.28	odcdpu	Random	5740	0	1.00
1437730333.734	96115	8	0	0	l	l	lctddy	 31.53	 317.45	lctddy	Random	0	0	1.00
1437730333.984	96115	8	1	250	c	c	lctddy	 31.53	 317.45	lctddy	Random	250	0	1.00
1437730334.327	96115	8	2	342	t	t	lctddy	 31.53	 317.45	lctddy	Random	592	0	1.00
1437730335.263	96115	8	3	937	d	d	lctddy	 31.53	 317.45	lctddy	Random	1529	0	1.00
1437730335.45	96115	8	4	187	d	d	lctddy	 31.53	 317.45	lctddy	Random	1716	0	1.00
1437730335.637	96115	8	5	187	y	y	lctddy	 31.53	 317.45	lctddy	Random	1903	0	1.00
