input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1440673576.901	554712	0	0	0	q	q	qjrpgt	 25.31	 378.97	qjrpgt	Random	0	0	1.00
1440673577.587	554712	0	1	685	j	j	qjrpgt	 25.31	 378.97	qjrpgt	Random	685	0	1.00
1440673577.681	554712	0	2	94	r	r	qjrpgt	 25.31	 378.97	qjrpgt	Random	779	0	1.00
1440673578.71	554712	0	3	1030	p	p	qjrpgt	 25.31	 378.97	qjrpgt	Random	1809	0	1.00
1440673579.022	554712	0	4	312	g	g	qjrpgt	 25.31	 378.97	qjrpgt	Random	2121	0	1.00
1440673579.272	554712	0	5	250	t	t	qjrpgt	 25.31	 378.97	qjrpgt	Random	2371	0	1.00
1440673581.3	554712	1	0	0	v	v	vwmbqq	 17.48	 383.96	vwmbqq	Random	0	0	1.00
1440673581.737	554712	1	1	437	w	w	vwmbqq	 17.48	 383.96	vwmbqq	Random	437	0	1.00
1440673582.517	554712	1	2	780	m	m	vwmbqq	 17.48	 383.96	vwmbqq	Random	1217	0	1.00
1440673583.578	554712	1	3	1061	b	b	vwmbqq	 17.48	 383.96	vwmbqq	Random	2278	0	1.00
1440673584.576	554712	1	4	998	q	q	vwmbqq	 17.48	 383.96	vwmbqq	Random	3276	0	1.00
1440673584.732	554712	1	5	156	q	q	vwmbqq	 17.48	 383.96	vwmbqq	Random	3432	0	1.00
1440673587.353	554712	2	0	0	p	p	prtowz	 33.75	 212.25	prtowz	Random	0	0	1.00
1440673587.54	554712	2	1	187	r	r	prtowz	 33.75	 212.25	prtowz	Random	187	0	1.00
1440673587.758	554712	2	2	217	t	t	prtowz	 33.75	 212.25	prtowz	Random	404	0	1.00
1440673588.07	554712	2	3	313	o	o	prtowz	 33.75	 212.25	prtowz	Random	717	0	1.00
1440673588.414	554712	2	4	344	w	w	prtowz	 33.75	 212.25	prtowz	Random	1061	0	1.00
1440673589.131	554712	2	5	717	z	z	prtowz	 33.75	 212.25	prtowz	Random	1778	0	1.00
1440673591.471	554712	3	0	0	k	k	kmrynj	 25.31	 515.42	kmrynj	Random	0	0	1.00
1440673592.844	554712	3	1	1373	m	m	kmrynj	 25.31	 515.42	kmrynj	Random	1373	0	1.00
1440673593	554712	3	2	156	r	r	kmrynj	 25.31	 515.42	kmrynj	Random	1529	0	1.00
1440673593.25	554712	3	3	250	y	y	kmrynj	 25.31	 515.42	kmrynj	Random	1779	0	1.00
1440673593.406	554712	3	4	155	n	n	kmrynj	 25.31	 515.42	kmrynj	Random	1934	0	1.00
1440673593.842	554712	3	5	437	j	j	kmrynj	 25.31	 515.42	kmrynj	Random	2371	0	1.00
1440673596.151	554712	4	0	0	e	e	evvphq	 33.73	 241.54	evvphq	Random	0	0	1.00
1440673596.931	554712	4	1	779	v	v	evvphq	 33.73	 241.54	evvphq	Random	779	0	1.00
1440673597.118	554712	4	2	188	v	v	evvphq	 33.73	 241.54	evvphq	Random	967	0	1.00
1440673597.399	554712	4	3	280	p	p	evvphq	 33.73	 241.54	evvphq	Random	1247	0	1.00
1440673597.618	554712	4	4	220	h	h	evvphq	 33.73	 241.54	evvphq	Random	1467	0	1.00
1440673597.93	554712	4	5	312	q	q	evvphq	 33.73	 241.54	evvphq	Random	1779	0	1.00
1440673599.583	554712	5	0	0	u	u	uogkww	 17.16	 424.79	uogkww	Random	0	0	0.75
1440673599.646	554712	5	1	62	o	o	uogkww	 17.16	 424.79	uogkww	Random	62	0	0.75
1440673600.862	554712	5	2	1217	g	g	uogkww	 17.16	 424.79	uogkww	Random	1279	0	0.75
1440673601.705	554712	5	3	842	k	k	uogkww	 17.16	 424.79	uogkww	Random	2121	0	0.75
1440673601.83	554712	5	4	125	q	q	uogkww	 17.16	 424.79	uogkww	Random	2246	0	0.75
1440673602.486	554712	5	5	657		BackSpace	uogkww	 17.16	 424.79	uogkww	Random	2903	0	0.75
1440673602.86	554712	5	6	373	w	w	uogkww	 17.16	 424.79	uogkww	Random	3276	0	0.75
1440673603.079	554712	5	7	220	w	w	uogkww	 17.16	 424.79	uogkww	Random	3496	0	0.75
1440673605.356	554712	6	0	0	z	z	zjjrwa	 21.37	 320.96	zjjrwa	Random	0	0	0.75
1440673606.417	554712	6	1	1061	j	j	zjjrwa	 21.37	 320.96	zjjrwa	Random	1061	0	0.75
1440673606.667	554712	6	2	250	j	j	zjjrwa	 21.37	 320.96	zjjrwa	Random	1311	0	0.75
1440673606.947	554712	6	3	280	r	r	zjjrwa	 21.37	 320.96	zjjrwa	Random	1591	0	0.75
1440673607.322	554712	6	4	375	q	q	zjjrwa	 21.37	 320.96	zjjrwa	Random	1966	0	0.75
1440673607.852	554712	6	5	530		BackSpace	zjjrwa	 21.37	 320.96	zjjrwa	Random	2496	0	0.75
1440673607.946	554712	6	6	94	w	w	zjjrwa	 21.37	 320.96	zjjrwa	Random	2590	0	0.75
1440673608.164	554712	6	7	218	a	a	zjjrwa	 21.37	 320.96	zjjrwa	Random	2808	0	0.75
1440673610.754	554712	7	0	0	z	z	zydfzz	 32.07	 234.55	zydfzz	Random	0	0	1.00
1440673611.097	554712	7	1	342	y	y	zydfzz	 32.07	 234.55	zydfzz	Random	342	0	1.00
1440673611.347	554712	7	2	250	d	d	zydfzz	 32.07	 234.55	zydfzz	Random	592	0	1.00
1440673611.659	554712	7	3	312	f	f	zydfzz	 32.07	 234.55	zydfzz	Random	904	0	1.00
1440673612.439	554712	7	4	780	z	z	zydfzz	 32.07	 234.55	zydfzz	Random	1684	0	1.00
1440673612.626	554712	7	5	187	z	z	zydfzz	 32.07	 234.55	zydfzz	Random	1871	0	1.00
1440673615.091	554712	8	0	0	p	p	psdrwk	 22.37	 682.62	psdrwk	Random	0	0	1.00
1440673615.34	554712	8	1	248	s	s	psdrwk	 22.37	 682.62	psdrwk	Random	248	0	1.00
1440673615.434	554712	8	2	94	d	d	psdrwk	 22.37	 682.62	psdrwk	Random	342	0	1.00
1440673617.181	554712	8	3	1747	r	r	psdrwk	 22.37	 682.62	psdrwk	Random	2089	0	1.00
1440673617.524	554712	8	4	343	w	w	psdrwk	 22.37	 682.62	psdrwk	Random	2432	0	1.00
1440673617.774	554712	8	5	250	k	k	psdrwk	 22.37	 682.62	psdrwk	Random	2682	0	1.00
1440673620.675	554712	9	0	0	k	k	khpzgp	 20.25	 513.94	khpzgp	Random	0	0	1.00
1440673620.925	554712	9	1	250	h	h	khpzgp	 20.25	 513.94	khpzgp	Random	250	0	1.00
1440673621.112	554712	9	2	187	p	p	khpzgp	 20.25	 513.94	khpzgp	Random	437	0	1.00
1440673622.235	554712	9	3	1122	z	z	khpzgp	 20.25	 513.94	khpzgp	Random	1559	0	1.00
1440673623.421	554712	9	4	1187	g	g	khpzgp	 20.25	 513.94	khpzgp	Random	2746	0	1.00
1440673623.639	554712	9	5	217	p	p	khpzgp	 20.25	 513.94	khpzgp	Random	2963	0	1.00
1440673626.291	554712	10	0	0	p	p	pshegog	 43.53	 165.54	pshegog	Random	0	0	1.00
1440673626.479	554712	10	1	188	s	s	pshegog	 43.53	 165.54	pshegog	Random	188	0	1.00
1440673626.666	554712	10	2	187	h	h	pshegog	 43.53	 165.54	pshegog	Random	375	0	1.00
1440673626.791	554712	10	3	125	e	e	pshegog	 43.53	 165.54	pshegog	Random	500	0	1.00
1440673627.227	554712	10	4	436	g	g	pshegog	 43.53	 165.54	pshegog	Random	936	0	1.00
1440673627.758	554712	10	5	531	o	o	pshegog	 43.53	 165.54	pshegog	Random	1467	0	1.00
1440673627.945	554712	10	6	187	g	g	pshegog	 43.53	 165.54	pshegog	Random	1654	0	1.00
1440673629.723	554712	11	0	0	v	v	vrutaa	 71.26	  61.07	vrutaa	Random	0	0	1.00
1440673629.973	554712	11	1	250	r	r	vrutaa	 71.26	  61.07	vrutaa	Random	250	0	1.00
1440673630.098	554712	11	2	125	u	u	vrutaa	 71.26	  61.07	vrutaa	Random	375	0	1.00
1440673630.285	554712	11	3	187	t	t	vrutaa	 71.26	  61.07	vrutaa	Random	562	0	1.00
1440673630.379	554712	11	4	93	a	a	vrutaa	 71.26	  61.07	vrutaa	Random	655	0	1.00
1440673630.566	554712	11	5	187	a	a	vrutaa	 71.26	  61.07	vrutaa	Random	842	0	1.00
1440673632.313	554712	12	0	0	a	a	aekbru	 40.05	 213.24	aekbru	Random	0	0	1.00
1440673632.531	554712	12	1	217	e	e	aekbru	 40.05	 213.24	aekbru	Random	217	0	1.00
1440673632.75	554712	12	2	220	k	k	aekbru	 40.05	 213.24	aekbru	Random	437	0	1.00
1440673633.405	554712	12	3	655	b	b	aekbru	 40.05	 213.24	aekbru	Random	1092	0	1.00
1440673633.717	554712	12	4	312	r	r	aekbru	 40.05	 213.24	aekbru	Random	1404	0	1.00
1440673633.811	554712	12	5	94	u	u	aekbru	 40.05	 213.24	aekbru	Random	1498	0	1.00
1440673634.997	554712	13	0	0	a	a	awnjvd	 22.11	 198.13	awnjvd	Random	0	0	0.60
1440673635.091	554712	13	1	94	w	w	awnjvd	 22.11	 198.13	awnjvd	Random	94	0	0.60
1440673635.59	554712	13	2	498	n	n	awnjvd	 22.11	 198.13	awnjvd	Random	592	0	0.60
1440673636.089	554712	13	3	500	j	j	awnjvd	 22.11	 198.13	awnjvd	Random	1092	0	0.60
1440673636.432	554712	13	4	342	c	c	awnjvd	 22.11	 198.13	awnjvd	Random	1434	0	0.60
1440673636.432	554712	13	5	0	v	v	awnjvd	 22.11	 198.13	awnjvd	Random	1434	0	0.60
1440673636.963	554712	13	6	532		BackSpace	awnjvd	 22.11	 198.13	awnjvd	Random	1966	0	0.60
1440673637.15	554712	13	7	187		BackSpace	awnjvd	 22.11	 198.13	awnjvd	Random	2153	0	0.60
1440673637.212	554712	13	8	61	v	v	awnjvd	 22.11	 198.13	awnjvd	Random	2214	0	0.60
1440673637.712	554712	13	9	500	d	d	awnjvd	 22.11	 198.13	awnjvd	Random	2714	0	0.60
1440673640.52	554712	14	0	0	d	d	dfzoua	 36.30	 352.82	dfzoua	Random	0	0	1.00
1440673640.613	554712	14	1	92	f	f	dfzoua	 36.30	 352.82	dfzoua	Random	92	0	1.00
1440673641.549	554712	14	2	937	z	z	dfzoua	 36.30	 352.82	dfzoua	Random	1029	0	1.00
1440673641.705	554712	14	3	155	o	o	dfzoua	 36.30	 352.82	dfzoua	Random	1184	0	1.00
1440673641.83	554712	14	4	125	u	u	dfzoua	 36.30	 352.82	dfzoua	Random	1309	0	1.00
1440673642.173	554712	14	5	344	a	a	dfzoua	 36.30	 352.82	dfzoua	Random	1653	0	1.00
1440673644.482	554712	15	0	0	o	o	ohrswt	 40.08	 119.76	ohrswt	Random	0	0	1.00
1440673644.607	554712	15	1	125	h	h	ohrswt	 40.08	 119.76	ohrswt	Random	125	0	1.00
1440673644.981	554712	15	2	373	r	r	ohrswt	 40.08	 119.76	ohrswt	Random	498	0	1.00
1440673645.418	554712	15	3	437	s	s	ohrswt	 40.08	 119.76	ohrswt	Random	935	0	1.00
1440673645.73	554712	15	4	312	w	w	ohrswt	 40.08	 119.76	ohrswt	Random	1247	0	1.00
1440673645.98	554712	15	5	250	t	t	ohrswt	 40.08	 119.76	ohrswt	Random	1497	0	1.00
1440673647.852	554712	16	0	0	u	u	uchedt	 51.99	  52.35	uchedt	Random	0	0	1.00
1440673648.164	554712	16	1	312	c	c	uchedt	 51.99	  52.35	uchedt	Random	312	0	1.00
1440673648.351	554712	16	2	187	h	h	uchedt	 51.99	  52.35	uchedt	Random	499	0	1.00
1440673648.538	554712	16	3	187	e	e	uchedt	 51.99	  52.35	uchedt	Random	686	0	1.00
1440673648.788	554712	16	4	250	d	d	uchedt	 51.99	  52.35	uchedt	Random	936	0	1.00
1440673649.006	554712	16	5	218	t	t	uchedt	 51.99	  52.35	uchedt	Random	1154	0	1.00
1440673651.159	554712	17	0	0	q	q	qslpag	 30.06	 244.19	qslpag	Random	0	0	1.00
1440673651.533	554712	17	1	374	s	s	qslpag	 30.06	 244.19	qslpag	Random	374	0	1.00
