input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1438250947.687	106194	0	0	0	Shift_R	Shift_R	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	0	0	0.96
1438250947.937	106194	0	1	250	I	I	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	250	0	0.96
1438250948.155	106194	0	2	217	_	space	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	467	0	0.96
1438250948.311	106194	0	3	157	s	s	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	624	0	0.96
1438250948.498	106194	0	4	186	e	e	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	810	0	0.96
1438250948.623	106194	0	5	125	n	n	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	935	0	0.96
1438250948.904	106194	0	6	282	t	t	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	1217	0	0.96
1438250949.029	106194	0	7	125	_	space	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	1342	0	0.96
1438250949.434	106194	0	8	404	j	j	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	1746	0	0.96
1438250950.027	106194	0	9	593	k	k	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	2339	0	0.96
1438250950.62	106194	0	10	593	a	a	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	2932	0	0.96
1438250951.15	106194	0	11	531	q	q	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	3463	0	0.96
1438250951.462	106194	0	12	311	e	e	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	3774	0	0.96
1438250951.587	106194	0	13	125	_	space	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	3899	0	0.96
1438250951.837	106194	0	14	250	i	i	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	4149	0	0.96
1438250951.93	106194	0	15	94	t	t	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	4243	0	0.96
1438250952.024	106194	0	16	93	_	space	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	4336	0	0.96
1438250952.211	106194	0	17	187	t	t	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	4523	0	0.96
1438250952.242	106194	0	18	32	o	o	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	4555	0	0.96
1438250952.336	106194	0	19	93	_	space	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	4648	0	0.96
1438250952.586	106194	0	20	250	h	h	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	4898	0	0.96
1438250952.648	106194	0	21	62	e	e	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	4960	0	0.96
1438250952.742	106194	0	22	95	r	r	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	5055	0	0.96
1438250953.241	106194	0	23	498	.	period	I sent jkaqe it to her.	 47.54	 171.59	I sent jkaqe it to her.	Mix	5553	0	0.96
1438250954.894	106194	1	0	0	Shift_R	Shift_R	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	0	0	0.96
1438250955.113	106194	1	1	218	I	I	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	218	0	0.96
1438250955.3	106194	1	2	187	_	space	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	405	0	0.96
1438250955.456	106194	1	3	157	a	a	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	562	0	0.96
1438250955.518	106194	1	4	61	m	m	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	623	0	0.96
1438250955.674	106194	1	5	156	_	space	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	779	0	0.96
1438250955.83	106194	1	6	156	o	o	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	935	0	0.96
1438250956.08	106194	1	7	250	n	n	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	1185	0	0.96
1438250956.205	106194	1	8	125	_	space	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	1310	0	0.96
1438250956.548	106194	1	9	344	h	h	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	1654	0	0.96
1438250956.798	106194	1	10	250	y	y	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	1904	0	0.96
1438250957.422	106194	1	11	623	o	o	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	2527	0	0.96
1438250957.702	106194	1	12	280	h	h	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	2807	0	0.96
1438250959.606	106194	1	13	1904	c	c	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	4711	0	0.96
1438250959.668	106194	1	14	62	y	y	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	4773	0	0.96
1438250959.855	106194	1	15	187	_	space	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	4960	0	0.96
1438250960.167	106194	1	16	313	m	m	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	5273	0	0.96
1438250960.417	106194	1	17	250	y	y	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	5523	0	0.96
1438250960.542	106194	1	18	125	_	space	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	5648	0	0.96
1438250960.666	106194	1	19	123	w	w	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	5771	0	0.96
1438250960.978	106194	1	20	312	a	a	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	6083	0	0.96
1438250961.228	106194	1	21	250	y	y	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	6333	0	0.96
1438250961.696	106194	1	22	469	.	period	I am on hyohcy my way.	 37.05	 379.04	I am on hyohcy my way.	Mix	6802	0	0.96
1438250962.882	106194	2	0	0	Shift_R	Shift_R	What is vtljjo this?	 50.05	 137.30	What is vtljjo this?	Mix	0	0	0.91
1438250963.131	106194	2	1	249	W	W	What is vtljjo this?	 50.05	 137.30	What is vtljjo this?	Mix	249	0	0.91
1438250963.381	106194	2	2	250	h	h	What is vtljjo this?	 50.05	 137.30	What is vtljjo this?	Mix	499	0	0.91
1438250963.443	106194	2	3	62	a	a	What is vtljjo this?	 50.05	 137.30	What is vtljjo this?	Mix	561	0	0.91
