input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1438155762.736	379044	0	0	0	h	h	hyohcy	 17.02	 968.31	hyohcy	Random	0	0	1.00
1438155762.954	379044	0	1	217	y	y	hyohcy	 17.02	 968.31	hyohcy	Random	217	0	1.00
1438155765.388	379044	0	2	2434	o	o	hyohcy	 17.02	 968.31	hyohcy	Random	2651	0	1.00
1438155765.762	379044	0	3	375	h	h	hyohcy	 17.02	 968.31	hyohcy	Random	3026	0	1.00
1438155766.012	379044	0	4	250	c	c	hyohcy	 17.02	 968.31	hyohcy	Random	3276	0	1.00
1438155766.262	379044	0	5	250	y	y	hyohcy	 17.02	 968.31	hyohcy	Random	3526	0	1.00
1438155770.162	379044	1	0	0	o	o	odkfey	 34.36	 159.75	odkfey	Random	0	0	1.00
1438155770.38	379044	1	1	218	d	d	odkfey	 34.36	 159.75	odkfey	Random	218	0	1.00
1438155770.661	379044	1	2	281	k	k	odkfey	 34.36	 159.75	odkfey	Random	499	0	1.00
1438155771.285	379044	1	3	624	f	f	odkfey	 34.36	 159.75	odkfey	Random	1123	0	1.00
1438155771.566	379044	1	4	281	e	e	odkfey	 34.36	 159.75	odkfey	Random	1404	0	1.00
1438155771.909	379044	1	5	342	y	y	odkfey	 34.36	 159.75	odkfey	Random	1746	0	1.00
1438155775.403	379044	2	0	0	o	o	odcdpu	 36.30	 108.72	odcdpu	Random	0	0	1.00
1438155775.902	379044	2	1	498	d	d	odcdpu	 36.30	 108.72	odcdpu	Random	498	0	1.00
1438155776.183	379044	2	2	281	c	c	odcdpu	 36.30	 108.72	odcdpu	Random	779	0	1.00
1438155776.402	379044	2	3	219	d	d	odcdpu	 36.30	 108.72	odcdpu	Random	998	0	1.00
1438155776.776	379044	2	4	374	p	p	odcdpu	 36.30	 108.72	odcdpu	Random	1372	0	1.00
1438155777.057	379044	2	5	281	u	u	odcdpu	 36.30	 108.72	odcdpu	Random	1653	0	1.00
1438155781.83	379044	3	0	0	q	q	qwcbcr	 25.64	 192.87	qwcbcr	Random	0	0	1.00
1438155782.174	379044	3	1	344	w	w	qwcbcr	 25.64	 192.87	qwcbcr	Random	344	0	1.00
1438155782.86	379044	3	2	685	c	c	qwcbcr	 25.64	 192.87	qwcbcr	Random	1029	0	1.00
1438155783.11	379044	3	3	250	b	b	qwcbcr	 25.64	 192.87	qwcbcr	Random	1279	0	1.00
1438155783.515	379044	3	4	406	c	c	qwcbcr	 25.64	 192.87	qwcbcr	Random	1685	0	1.00
1438155784.17	379044	3	5	655	r	r	qwcbcr	 25.64	 192.87	qwcbcr	Random	2340	0	1.00
1438155788.694	379044	4	0	0	n	n	nwmxxf	 28.29	 205.21	nwmxxf	Random	0	0	1.00
1438155788.975	379044	4	1	280	w	w	nwmxxf	 28.29	 205.21	nwmxxf	Random	280	0	1.00
1438155789.537	379044	4	2	562	m	m	nwmxxf	 28.29	 205.21	nwmxxf	Random	842	0	1.00
1438155790.254	379044	4	3	717	x	x	nwmxxf	 28.29	 205.21	nwmxxf	Random	1559	0	1.00
1438155790.504	379044	4	4	250	x	x	nwmxxf	 28.29	 205.21	nwmxxf	Random	1809	0	1.00
1438155790.816	379044	4	5	312	f	f	nwmxxf	 28.29	 205.21	nwmxxf	Random	2121	0	1.00
1438155795.402	379044	5	0	0	k	k	khpzgp	 20.03	 231.16	khpzgp	Random	0	0	1.00
1438155795.746	379044	5	1	344	h	h	khpzgp	 20.03	 231.16	khpzgp	Random	344	0	1.00
1438155796.276	379044	5	2	530	p	p	khpzgp	 20.03	 231.16	khpzgp	Random	874	0	1.00
1438155797.212	379044	5	3	935	z	z	khpzgp	 20.03	 231.16	khpzgp	Random	1809	0	1.00
1438155797.68	379044	5	4	469	g	g	khpzgp	 20.03	 231.16	khpzgp	Random	2278	0	1.00
