input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1440066994.053	287951	0	0	0	v	v	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	0	0	1.00
1440066994.365	287951	0	1	312	o	o	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	312	0	1.00
1440066994.552	287951	0	2	187	i	i	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	499	0	1.00
1440066994.739	287951	0	3	187	m	m	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	686	0	1.00
1440066994.864	287951	0	4	125	m	m	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	811	0	1.00
1440066995.02	287951	0	5	156	e	e	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	967	0	1.00
1440066995.176	287951	0	6	156	_	space	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	1123	0	1.00
1440066995.426	287951	0	7	250	j	j	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	1373	0	1.00
1440066995.613	287951	0	8	186	u	u	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	1559	0	1.00
1440066995.863	287951	0	9	250	o	o	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	1809	0	1.00
1440066996.237	287951	0	10	375	d	d	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	2184	0	1.00
1440066996.643	287951	0	11	405	a	a	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	 25.64	 767.57	voimme juoda viiniä ynuyqx ja jakaa kuulumisia	Mix	2589	0	1.00
