input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1441969494.964	216367	0	0	0	a	a	jaolwh	 15.14	 132.89	jaolwh	Random	0	0	0.43
1441969495.338	216367	0	1	374		BackSpace	jaolwh	 15.14	 132.89	jaolwh	Random	374	0	0.43
1441969495.588	216367	0	2	250	j	j	jaolwh	 15.14	 132.89	jaolwh	Random	624	0	0.43
1441969495.744	216367	0	3	155	a	a	jaolwh	 15.14	 132.89	jaolwh	Random	779	0	0.43
1441969495.962	216367	0	4	218	o	o	jaolwh	 15.14	 132.89	jaolwh	Random	997	0	0.43
1441969496.212	216367	0	5	250	l	l	jaolwh	 15.14	 132.89	jaolwh	Random	1247	0	0.43
1441969496.867	216367	0	6	656	q	q	jaolwh	 15.14	 132.89	jaolwh	Random	1903	0	0.43
1441969497.179	216367	0	7	311	h	h	jaolwh	 15.14	 132.89	jaolwh	Random	2214	0	0.43
1441969497.522	216367	0	8	344		BackSpace	jaolwh	 15.14	 132.89	jaolwh	Random	2558	0	0.43
1441969497.709	216367	0	9	187		BackSpace	jaolwh	 15.14	 132.89	jaolwh	Random	2745	0	0.43
1441969497.959	216367	0	10	250	w	w	jaolwh	 15.14	 132.89	jaolwh	Random	2995	0	0.43
1441969498.146	216367	0	11	186	j	j	jaolwh	 15.14	 132.89	jaolwh	Random	3181	0	0.43
1441969498.552	216367	0	12	407		BackSpace	jaolwh	 15.14	 132.89	jaolwh	Random	3588	0	0.43
1441969498.926	216367	0	13	374	h	h	jaolwh	 15.14	 132.89	jaolwh	Random	3962	0	0.43
1441969500.268	216367	1	0	0	e	e	evvphq	 17.65	 375.55	evvphq	Random	0	0	1.00
1441969500.829	216367	1	1	561	v	v	evvphq	 17.65	 375.55	evvphq	Random	561	0	1.00
1441969501.89	216367	1	2	1061	v	v	evvphq	 17.65	 375.55	evvphq	Random	1622	0	1.00
1441969502.982	216367	1	3	1092	p	p	evvphq	 17.65	 375.55	evvphq	Random	2714	0	1.00
1441969503.388	216367	1	4	406	h	h	evvphq	 17.65	 375.55	evvphq	Random	3120	0	1.00
1441969503.668	216367	1	5	280	q	q	evvphq	 17.65	 375.55	evvphq	Random	3400	0	1.00
1441969505.603	216367	2	0	0	a	a	aekbru	 34.97	 155.70	aekbru	Random	0	0	1.00
1441969505.79	216367	2	1	187	e	e	aekbru	 34.97	 155.70	aekbru	Random	187	0	1.00
1441969506.383	216367	2	2	592	k	k	aekbru	 34.97	 155.70	aekbru	Random	779	0	1.00
1441969506.757	216367	2	3	375	b	b	aekbru	 34.97	 155.70	aekbru	Random	1154	0	1.00
1441969507.069	216367	2	4	312	r	r	aekbru	 34.97	 155.70	aekbru	Random	1466	0	1.00
1441969507.319	216367	2	5	250	u	u	aekbru	 34.97	 155.70	aekbru	Random	1716	0	1.00
1441969508.567	216367	3	0	0	a	a	awnjvd	 21.14	 293.15	awnjvd	Random	0	0	0.75
1441969509.035	216367	3	1	468	e	e	awnjvd	 21.14	 293.15	awnjvd	Random	468	0	0.75
1441969509.659	216367	3	2	624		BackSpace	awnjvd	 21.14	 293.15	awnjvd	Random	1092	0	0.75
1441969509.815	216367	3	3	156	w	w	awnjvd	 21.14	 293.15	awnjvd	Random	1248	0	0.75
1441969510.064	216367	3	4	248	n	n	awnjvd	 21.14	 293.15	awnjvd	Random	1496	0	0.75
1441969511	216367	3	5	937	j	j	awnjvd	 21.14	 293.15	awnjvd	Random	2433	0	0.75
1441969511.281	216367	3	6	280	v	v	awnjvd	 21.14	 293.15	awnjvd	Random	2713	0	0.75
1441969511.406	216367	3	7	125	d	d	awnjvd	 21.14	 293.15	awnjvd	Random	2838	0	0.75
1441969513.153	216367	4	0	0	q	q	qjrpgt	 24.35	 436.46	qjrpgt	Random	0	0	1.00
1441969513.434	216367	4	1	280	j	j	qjrpgt	 24.35	 436.46	qjrpgt	Random	280	0	1.00
1441969514.152	216367	4	2	718	r	r	qjrpgt	 24.35	 436.46	qjrpgt	Random	998	0	1.00
1441969515.306	216367	4	3	1154	p	p	qjrpgt	 24.35	 436.46	qjrpgt	Random	2152	0	1.00
1441969515.431	216367	4	4	125	g	g	qjrpgt	 24.35	 436.46	qjrpgt	Random	2277	0	1.00
1441969515.618	216367	4	5	187	t	t	qjrpgt	 24.35	 436.46	qjrpgt	Random	2464	0	1.00
1441969516.866	216367	5	0	0	y	y	yadgnv	 33.75	 318.59	yadgnv	Random	0	0	1.00
1441969516.991	216367	5	1	125	a	a	yadgnv	 33.75	 318.59	yadgnv	Random	125	0	1.00
1441969517.24	216367	5	2	249	d	d	yadgnv	 33.75	 318.59	yadgnv	Random	374	0	1.00
1441969518.145	216367	5	3	905	g	g	yadgnv	 33.75	 318.59	yadgnv	Random	1279	0	1.00
